episode,cumulativeReward,course,flag_get
1141,395.0,4-1,False
1142,171.0,1-4,False
1143,147.0,8-1,False
1144,310.0,4-1,False
1145,239.0,6-3,False
1146,75.0,4-4,False
1147,146.0,8-1,False
1148,215.0,3-4,False
1149,150.0,4-2,False
1150,303.0,4-3,False
1151,310.0,5-4,False
1152,248.0,5-3,False
1153,1101.0,7-2,False
1154,377.0,1-3,False
1155,404.0,4-1,False
1156,397.0,4-1,False
1157,357.0,7-4,False
1158,252.0,5-4,False
1159,1207.0,4-1,False
1160,1335.0,1-1,False
1161,140.0,4-4,False
1162,1135.0,7-2,False
1163,584.0,1-2,False
1164,377.0,2-1,False
1165,1140.0,7-2,False
1166,994.0,2-3,False
1167,95.0,5-3,False
1168,678.0,3-1,False
1169,162.0,8-1,False
1170,698.0,3-1,False
1171,218.0,1-3,False
1172,547.0,7-3,False
1173,817.0,2-1,False
1174,344.0,6-2,False
1175,243.0,7-4,False
1176,762.0,2-1,False
1177,169.0,1-4,False
1178,416.0,6-1,False
1179,399.0,6-3,False
1180,277.0,5-4,False
1181,170.0,6-4,False
1182,209.0,3-4,False
1183,135.0,3-2,False
1184,14980.0,7-4,False
1185,1141.0,7-2,False
1186,168.0,6-4,False
1187,389.0,4-1,False
1188,1690.0,1-1,False
1189,388.0,5-2,False
1190,309.0,4-3,False
1191,126.0,5-1,False
1192,222.0,3-3,False
1193,254.0,1-3,False
1194,272.0,8-2,False
1195,219.0,6-3,False
1196,604.0,7-3,False
1197,791.0,6-2,False
1198,213.0,7-2,False
1199,163.0,1-4,False
1200,209.0,5-4,False
1201,83.0,8-1,False
1202,256.0,2-1,False
1203,641.0,2-3,False
1204,242.0,2-4,False
1205,384.0,7-2,False
1206,343.0,7-2,False
1207,123.0,5-1,False
1208,243.0,2-4,False
1209,188.0,8-2,False
1210,167.0,1-4,False
1211,120.0,1-2,False
1212,239.0,2-1,False
1213,184.0,8-3,False
1214,1036.0,1-1,False
1215,300.0,4-3,False
1216,257.0,2-1,False
1217,86.0,8-4,False
1218,250.0,2-4,False
1219,227.0,5-3,False
1220,458.0,7-2,False
1221,276.0,8-2,False
1222,447.0,3-4,False
1223,432.0,5-4,False
1224,369.0,5-1,False
1225,599.0,1-1,False
1226,148.0,4-2,False
1227,136.0,8-2,False
1228,387.0,5-2,False
1229,125.0,5-1,False
1230,258.0,2-1,False
1231,253.0,5-4,False
1232,60.0,7-3,False
1233,150.0,8-2,False
1234,230.0,1-1,False
1235,441.0,6-2,False
1236,279.0,6-1,False
1237,217.0,3-3,False
1238,322.0,1-3,False
1239,279.0,5-4,False
1240,258.0,4-2,False
1241,859.0,5-2,False
1242,136.0,4-2,False
1243,227.0,6-3,False
1244,114.0,8-4,False
1245,258.0,8-1,False
1246,512.0,3-3,False
1247,135.0,4-2,False
1248,186.0,8-3,False
1249,273.0,8-2,False
1250,697.0,7-3,False
1251,1141.0,2-2,False
1252,895.0,5-2,False
1253,158.0,3-2,False
1254,258.0,3-3,False
1255,283.0,6-1,False
1256,252.0,1-1,False
1257,335.0,4-3,False
1258,550.0,3-1,False
1259,227.0,3-3,False
1260,240.0,2-1,False
1261,227.0,5-3,False
1262,727.0,6-2,False
1263,149.0,4-2,False
1264,1176.0,8-2,False
1265,1129.0,2-2,False
1266,165.0,8-3,False
1267,147.0,8-1,False
1268,396.0,1-4,False
1269,86.0,8-4,False
1270,500.0,3-1,False
1271,359.0,5-2,False
1272,227.0,6-3,False
1273,325.0,5-3,False
1274,1012.0,8-3,False
1275,227.0,1-3,False
1276,227.0,6-3,False
1277,75.0,4-4,False
1278,311.0,2-3,False
1279,211.0,4-2,False
1280,624.0,1-1,False
1281,162.0,8-1,False
1282,371.0,3-4,False
1283,321.0,7-1,False
1284,793.0,1-2,False
1285,169.0,1-4,False
1286,212.0,3-4,False
1287,281.0,6-1,False
1288,230.0,3-3,False
1289,834.0,1-2,False
1290,99.0,8-4,False
1291,327.0,8-2,False
1292,232.0,3-3,False
1293,330.0,6-2,False
1294,213.0,3-4,False
1295,244.0,5-4,False
1296,280.0,7-4,False
1297,227.0,1-3,False
1298,396.0,1-2,False
1299,857.0,8-3,False
1300,166.0,1-4,False
1301,86.0,8-4,False
1302,217.0,1-3,False
1303,287.0,6-1,False
1304,225.0,5-3,False
1305,74.0,4-4,False
1306,165.0,1-4,False
1307,228.0,1-1,False
1308,347.0,3-3,False
1309,178.0,8-2,False
1310,168.0,6-4,False
1311,216.0,3-4,False
1312,86.0,8-4,False
1313,354.0,8-3,False
1314,656.0,5-2,False
1315,687.0,3-1,False
1316,282.0,6-1,False
1317,341.0,3-4,False
1318,638.0,1-1,False
1319,349.0,4-3,False
1320,589.0,3-2,False
1321,553.0,1-3,False
1322,412.0,6-1,False
1323,639.0,5-2,False
1324,382.0,5-2,False
1325,95.0,8-1,False
1326,279.0,5-4,False
1327,172.0,6-4,False
1328,364.0,6-2,False
1329,202.0,5-4,False
1330,170.0,6-4,False
1331,241.0,2-1,False
1332,221.0,6-3,False
1333,358.0,4-3,False
1334,252.0,3-3,False
1335,79.0,4-4,False
1336,353.0,2-4,False
1337,253.0,5-3,False
1338,764.0,2-2,False
1339,86.0,8-4,False
1340,379.0,6-1,False
1341,227.0,1-3,False
1342,412.0,3-2,False
1343,419.0,7-2,False
1344,120.0,1-2,False
1345,215.0,3-4,False
1346,330.0,7-1,False
1347,791.0,6-2,False
1348,225.0,5-3,False
1349,468.0,4-1,False
1350,136.0,3-2,False
1351,313.0,6-3,False
1352,303.0,4-3,False
1353,1214.0,4-1,False
1354,168.0,1-4,False
1355,561.0,1-2,False
1356,223.0,6-3,False
1357,87.0,8-4,False
1358,412.0,7-2,False
1359,716.0,6-2,False
1360,327.0,5-3,False
1361,360.0,8-3,False
1362,266.0,3-1,False
1363,240.0,2-1,False
1364,295.0,2-4,False
1365,1141.0,7-2,False
1366,1082.0,7-2,False
1367,1032.0,8-3,False
1368,147.0,8-1,False
1369,147.0,8-1,False
1370,120.0,1-2,False
1371,933.0,8-3,False
1372,311.0,4-3,False
1373,432.0,6-1,False
1374,274.0,7-3,False
1375,585.0,7-1,False
1376,227.0,5-3,False
1377,75.0,4-4,False
1378,167.0,1-4,False
1379,324.0,1-3,False
1380,504.0,7-3,False
1381,159.0,4-2,False
1382,396.0,1-4,False
1383,282.0,7-1,False
1384,1175.0,3-4,False
1385,646.0,5-2,False
1386,226.0,3-3,False
1387,167.0,1-4,False
1388,283.0,3-2,False
1389,169.0,1-4,False
1390,262.0,5-4,False
1391,257.0,1-3,False
1392,212.0,3-4,False
1393,251.0,3-3,False
1394,1081.0,2-2,False
1395,448.0,7-2,False
1396,472.0,4-1,False
1397,491.0,7-3,False
1398,441.0,3-1,False
1399,771.0,8-3,False
1400,274.0,4-2,False
1401,400.0,4-1,False
1402,1338.0,2-2,False
1403,381.0,5-2,False
1404,717.0,1-2,False
1405,372.0,5-1,False
1406,417.0,8-3,False
1407,381.0,4-1,False
1408,75.0,4-4,False
1409,147.0,8-1,False
1410,276.0,2-2,False
1411,171.0,6-4,False
1412,123.0,5-1,False
1413,259.0,8-1,False
1414,238.0,7-4,False
1415,738.0,8-3,False
1416,205.0,8-2,False
1417,123.0,5-1,False
1418,288.0,7-1,False
1419,380.0,4-1,False
1420,183.0,7-1,False
1421,214.0,3-4,False
1422,75.0,4-4,False
1423,372.0,6-2,False
1424,320.0,4-3,False
1425,217.0,3-4,False
1426,223.0,1-3,False
1427,417.0,7-2,False
1428,180.0,8-3,False
1429,303.0,5-4,False
1430,369.0,5-1,False
1431,558.0,7-1,False
1432,645.0,5-2,False
1433,-26.0,2-2,False
1434,-33.0,8-1,False
1435,338.0,1-4,False
1436,171.0,6-4,False
1437,171.0,1-4,False
1438,135.0,3-2,False
1439,227.0,5-3,False
1440,765.0,6-2,False
1441,150.0,4-2,False
1442,538.0,5-1,False
1443,227.0,6-3,False
1444,218.0,6-3,False
1445,382.0,3-3,False
1446,387.0,5-2,False
1447,226.0,3-3,False
1448,279.0,8-2,False
1449,326.0,4-3,False
1450,412.0,4-1,False
1451,279.0,5-4,False
1452,310.0,7-1,False
1453,540.0,4-3,False
1454,284.0,7-4,False
1455,388.0,5-2,False
1456,220.0,6-3,False
1457,355.0,8-3,False
1458,213.0,3-4,False
1459,313.0,7-1,False
1460,270.0,7-4,False
1461,453.0,6-4,False
1462,160.0,8-1,False
1463,377.0,4-1,False
1464,1098.0,7-2,False
1465,280.0,7-4,False
1466,556.0,2-1,False
1467,973.0,8-1,False
1468,303.0,4-3,False
1469,674.0,3-1,False
1470,1005.0,7-3,False
1471,365.0,2-4,False
1472,275.0,2-1,False
1473,353.0,4-1,False
1474,269.0,7-4,False
1475,171.0,6-4,False
1476,1568.0,4-1,False
1477,571.0,6-2,False
1478,170.0,1-4,False
1479,277.0,6-4,False
1480,285.0,3-1,False
1481,275.0,8-2,False
1482,480.0,1-4,False
1483,325.0,4-3,False
1484,353.0,1-3,False
1485,577.0,1-2,False
1486,170.0,8-1,False
1487,258.0,1-3,False
1488,331.0,4-3,False
1489,158.0,3-2,False
1490,284.0,5-4,False
1491,281.0,5-4,False
1492,258.0,3-3,False
1493,170.0,8-1,False
1494,199.0,2-4,False
1495,434.0,7-1,False
1496,227.0,5-3,False
1497,242.0,2-4,False
1498,227.0,1-3,False
1499,243.0,5-4,False
1500,293.0,3-1,False
1501,345.0,5-4,False
1502,399.0,1-4,False
1503,245.0,6-3,False
1504,857.0,6-1,False
1505,86.0,8-4,False
1506,244.0,3-3,False
1507,1179.0,2-2,False
1508,268.0,6-1,False
1509,946.0,2-3,False
1510,604.0,1-1,False
1511,170.0,6-4,False
1512,252.0,7-4,False
1513,147.0,8-1,False
1514,243.0,7-4,False
1515,227.0,3-3,False
1516,701.0,7-2,False
1517,139.0,8-2,False
1518,596.0,1-1,False
1519,225.0,3-3,False
1520,197.0,3-4,False
1521,216.0,3-4,False
1522,414.0,6-3,False
1523,84.0,8-4,False
1524,247.0,1-3,False
1525,89.0,8-4,False
1526,555.0,5-1,False
1527,633.0,1-1,False
1528,207.0,5-1,False
1529,271.0,8-2,False
1530,276.0,8-2,False
1531,1005.0,7-3,False
1532,86.0,8-4,False
1533,1906.0,2-2,False
1534,432.0,6-1,False
1535,276.0,8-2,False
1536,641.0,7-1,False
1537,145.0,3-2,False
1538,259.0,4-2,False
1539,399.0,4-1,False
1540,59.0,2-2,False
1541,-28.0,1-2,False
1542,215.0,5-3,False
1543,370.0,4-1,False
1544,158.0,8-2,False
1545,107.0,8-4,False
1546,284.0,7-4,False
1547,258.0,5-3,False
1548,280.0,6-1,False
1549,132.0,5-2,False
1550,288.0,6-1,False
1551,227.0,6-3,False
1552,231.0,1-1,False
1553,308.0,4-1,False
1554,327.0,4-1,False
1555,191.0,8-2,False
1556,464.0,7-1,False
1557,389.0,4-1,False
1558,214.0,3-4,False
1559,167.0,6-4,False
1560,243.0,2-4,False
1561,148.0,4-2,False
1562,474.0,4-1,False
1563,395.0,2-3,False
1564,953.0,2-1,False
1565,86.0,8-4,False
1566,571.0,3-2,False
1567,272.0,3-1,False
1568,305.0,2-3,False
1569,612.0,2-3,False
1570,289.0,6-1,False
1571,323.0,4-3,False
1572,146.0,8-1,False
1573,183.0,4-3,False
1574,170.0,6-4,False
1575,219.0,6-3,False
1576,311.0,6-4,False
1577,493.0,7-3,False
1578,280.0,2-4,False
1579,277.0,7-4,False
1580,1217.0,4-1,False
1581,549.0,5-1,False
1582,147.0,4-2,False
1583,398.0,6-3,False
1584,211.0,4-2,False
1585,988.0,2-3,False
1586,242.0,2-4,False
1587,359.0,5-3,False
1588,75.0,4-4,False
1589,282.0,5-4,False
1590,79.0,4-4,False
1591,224.0,1-3,False
1592,287.0,6-1,False
1593,297.0,7-4,False
1594,116.0,8-4,False
1595,601.0,2-3,False
1596,139.0,3-2,False
1597,303.0,6-2,False
1598,179.0,1-1,False
1599,278.0,3-2,False
1600,75.0,4-4,False
1601,242.0,2-4,False
1602,312.0,2-3,False
1603,363.0,2-3,False
1604,293.0,5-2,False
1605,395.0,4-1,False
1606,227.0,1-3,False
1607,243.0,2-4,False
1608,310.0,2-3,False
1609,429.0,6-1,False
1610,140.0,8-2,False
1611,1346.0,7-2,False
1612,86.0,8-4,False
1613,550.0,2-1,False
1614,147.0,8-1,False
1615,260.0,8-1,False
1616,171.0,1-4,False
1617,941.0,2-2,False
1618,316.0,7-3,False
1619,404.0,7-2,False
1620,198.0,8-3,False
1621,323.0,3-1,False
1622,123.0,5-1,False
1623,167.0,1-4,False
1624,622.0,2-2,False
1625,167.0,3-4,False
1626,140.0,5-1,False
1627,512.0,7-3,False
1628,199.0,3-4,False
1629,284.0,2-4,False
1630,156.0,8-2,False
1631,258.0,3-3,False
1632,246.0,7-1,False
1633,284.0,5-4,False
1634,224.0,1-3,False
1635,364.0,3-1,False
1636,214.0,3-4,False
1637,335.0,4-3,False
1638,418.0,3-1,False
1639,120.0,1-2,False
1640,293.0,5-2,False
1641,136.0,3-2,False
1642,242.0,5-4,False
1643,168.0,1-4,False
1644,75.0,4-4,False
1645,302.0,7-3,False
1646,126.0,5-1,False
1647,242.0,5-4,False
1648,413.0,2-2,False
1649,242.0,7-4,False
1650,42.0,4-4,False
1651,227.0,5-3,False
1652,559.0,7-1,False
1653,77.0,4-4,False
1654,242.0,2-4,False
1655,317.0,6-3,False
1656,289.0,6-1,False
1657,312.0,2-4,False
1658,156.0,5-2,False
1659,502.0,3-1,False
1660,243.0,2-4,False
1661,639.0,5-1,False
1662,273.0,7-4,False
1663,292.0,3-4,False
1664,290.0,3-1,False
1665,1308.0,1-1,False
1666,374.0,4-1,False
1667,211.0,4-2,False
1668,492.0,7-1,False
1669,225.0,3-3,False
1670,216.0,6-3,False
1671,124.0,5-1,False
1672,417.0,7-2,False
1673,728.0,3-1,False
1674,1203.0,2-2,False
1675,813.0,8-1,False
1676,276.0,3-2,False
1677,243.0,2-4,False
1678,303.0,6-3,False
1679,123.0,5-1,False
1680,325.0,7-1,False
1681,227.0,5-3,False
1682,226.0,1-3,False
1683,303.0,7-3,False
1684,86.0,8-4,False
1685,371.0,1-4,False
1686,486.0,7-1,False
1687,1029.0,2-2,False
1688,350.0,3-3,False
1689,303.0,4-3,False
1690,394.0,2-1,False
1691,243.0,5-4,False
1692,236.0,7-4,False
1693,317.0,6-3,False
1694,309.0,7-3,False
1695,673.0,3-1,False
1696,505.0,3-1,False
1697,149.0,4-2,False
1698,184.0,8-3,False
1699,1000.0,3-2,False
1700,183.0,8-2,False
1701,422.0,3-2,False
1702,353.0,7-4,False
1703,293.0,8-1,False
1704,243.0,5-4,False
1705,234.0,7-4,False
1706,362.0,2-1,False
1707,571.0,3-2,False
1708,214.0,3-4,False
1709,401.0,2-3,False
1710,217.0,5-3,False
1711,136.0,8-2,False
1712,95.0,5-3,False
1713,140.0,8-1,False
1714,622.0,1-1,False
1715,127.0,1-2,False
1716,59.0,2-2,False
1717,220.0,7-3,False
1718,290.0,6-1,False
1719,229.0,3-3,False
1720,281.0,7-3,False
1721,224.0,6-2,False
1722,136.0,3-2,False
1723,227.0,6-3,False
1724,217.0,3-4,False
1725,120.0,1-2,False
1726,370.0,5-1,False
1727,148.0,4-2,False
1728,274.0,3-2,False
1729,463.0,4-1,False
1730,360.0,8-3,False
1731,167.0,1-4,False
1732,467.0,4-3,False
1733,242.0,5-4,False
1734,307.0,5-4,False
1735,580.0,1-2,False
1736,303.0,4-3,False
1737,271.0,3-2,False
1738,92.0,8-4,False
1739,74.0,4-4,False
1740,225.0,7-4,False
1741,323.0,4-3,False
1742,771.0,6-2,False
1743,342.0,4-1,False
1744,242.0,7-4,False
1745,369.0,2-2,False
1746,167.0,3-4,False
1747,158.0,8-2,False
1748,329.0,6-3,False
1749,59.0,7-2,False
1750,227.0,6-3,False
1751,86.0,8-4,False
1752,243.0,2-4,False
1753,227.0,5-3,False
1754,465.0,4-1,False
1755,243.0,5-4,False
1756,787.0,1-2,False
1757,364.0,8-3,False
1758,332.0,6-2,False
1759,625.0,8-3,False
1760,297.0,6-2,False
1761,352.0,3-3,False
1762,241.0,2-1,False
1763,227.0,3-3,False
1764,227.0,3-3,False
1765,123.0,5-1,False
1766,86.0,8-4,False
1767,493.0,6-2,False
1768,351.0,3-3,False
1769,126.0,5-1,False
1770,419.0,2-2,False
1771,75.0,4-4,False
1772,117.0,2-2,False
1773,121.0,5-2,False
1774,227.0,5-3,False
1775,75.0,4-4,False
1776,322.0,2-3,False
1777,286.0,8-2,False
1778,240.0,2-1,False
1779,419.0,7-3,False
1780,136.0,3-2,False
1781,126.0,5-1,False
1782,242.0,2-4,False
1783,383.0,4-1,False
1784,87.0,8-4,False
1785,451.0,6-2,False
1786,542.0,7-2,False
1787,497.0,3-1,False
1788,227.0,1-3,False
1789,242.0,2-4,False
1790,352.0,3-3,False
1791,780.0,8-3,False
1792,146.0,8-1,False
1793,145.0,8-1,False
1794,666.0,3-1,False
1795,242.0,5-4,False
1796,167.0,6-4,False
1797,714.0,7-3,False
1798,1038.0,8-3,False
1799,583.0,1-2,False
1800,377.0,5-1,False
1801,76.0,4-4,False
1802,86.0,8-4,False
1803,1141.0,2-2,False
1804,469.0,4-1,False
1805,594.0,1-2,False
1806,242.0,2-4,False
1807,1089.0,2-1,False
1808,306.0,7-1,False
1809,213.0,3-4,False
1810,314.0,3-2,False
1811,1143.0,2-2,False
1812,341.0,1-3,False
1813,1026.0,1-1,False
1814,167.0,1-4,False
1815,229.0,6-2,False
1816,1137.0,7-2,False
1817,1003.0,3-2,False
1818,225.0,6-3,False
1819,473.0,4-1,False
1820,783.0,6-2,False
1821,106.0,1-2,False
1822,337.0,8-3,False
1823,293.0,3-4,False
1824,290.0,6-4,False
1825,1034.0,1-1,False
1826,303.0,6-3,False
1827,671.0,3-1,False
1828,309.0,7-4,False
1829,344.0,6-2,False
1830,217.0,1-3,False
1831,231.0,1-1,False
1832,229.0,5-3,False
1833,87.0,8-4,False
1834,215.0,3-4,False
1835,188.0,8-2,False
1836,280.0,5-4,False
1837,200.0,7-1,False
1838,86.0,8-4,False
1839,351.0,3-3,False
1840,227.0,3-3,False
1841,543.0,2-1,False
1842,75.0,4-4,False
1843,441.0,2-1,False
1844,398.0,6-4,False
1845,1039.0,8-3,False
1846,224.0,6-3,False
1847,581.0,1-2,False
1848,574.0,1-2,False
1849,223.0,1-1,False
1850,337.0,6-2,False
1851,227.0,5-3,False
1852,276.0,3-2,False
1853,581.0,2-3,False
1854,289.0,6-1,False
1855,86.0,8-4,False
1856,184.0,8-2,False
1857,620.0,1-1,False
1858,95.0,5-3,False
1859,276.0,8-2,False
1860,243.0,2-4,False
1861,226.0,6-3,False
1862,346.0,1-3,False
1863,466.0,4-1,False
1864,1421.0,2-1,False
1865,555.0,7-1,False
1866,852.0,5-2,False
1867,240.0,7-4,False
1868,138.0,8-1,False
1869,619.0,2-3,False
1870,235.0,2-4,False
1871,135.0,8-2,False
1872,1207.0,3-2,False
1873,321.0,4-3,False
1874,119.0,5-1,False
1875,269.0,2-3,False
1876,134.0,5-1,False
1877,372.0,5-1,False
1878,146.0,8-1,False
1879,253.0,4-2,False
1880,310.0,3-2,False
1881,480.0,6-4,False
1882,260.0,2-1,False
1883,417.0,7-2,False
1884,240.0,2-1,False
1885,223.0,5-3,False
1886,305.0,4-3,False
1887,140.0,4-2,False
1888,1005.0,7-3,False
1889,250.0,5-3,False
1890,245.0,8-2,False
1891,145.0,3-2,False
1892,346.0,6-2,False
1893,326.0,6-3,False
1894,249.0,1-3,False
1895,225.0,4-1,False
1896,242.0,2-1,False
1897,226.0,4-1,False
1898,250.0,4-3,False
1899,670.0,3-1,False
1900,86.0,8-4,False
1901,291.0,5-2,False
1902,150.0,4-2,False
1903,227.0,3-3,False
1904,277.0,8-2,False
1905,87.0,8-4,False
1906,496.0,7-3,False
1907,227.0,3-3,False
1908,1674.0,2-3,False
1909,279.0,7-4,False
1910,173.0,6-4,False
1911,136.0,3-2,False
1912,1040.0,1-1,False
1913,137.0,4-2,False
1914,75.0,4-4,False
1915,385.0,1-4,False
1916,212.0,5-1,False
1917,206.0,3-4,False
1918,256.0,3-3,False
1919,572.0,6-1,False
1920,159.0,8-1,False
1921,136.0,5-1,False
1922,116.0,8-4,False
1923,388.0,1-4,False
1924,242.0,8-2,False
1925,189.0,3-4,False
1926,1021.0,7-2,False
1927,205.0,4-2,False
1928,310.0,4-3,False
1929,245.0,5-3,False
1930,1326.0,2-4,False
1931,139.0,4-2,False
1932,133.0,3-2,False
1933,136.0,4-2,False
1934,279.0,5-4,False
1935,136.0,3-2,False
1936,513.0,7-3,False
1937,75.0,4-4,False
1938,749.0,2-2,False
1939,213.0,3-4,False
1940,196.0,7-2,False
1941,628.0,1-1,False
1942,59.0,2-2,False
1943,284.0,7-4,False
1944,459.0,5-2,False
1945,668.0,3-1,False
1946,360.0,6-2,False
1947,242.0,5-4,False
1948,507.0,7-3,False
1949,231.0,1-1,False
1950,135.0,3-2,False
1951,136.0,3-2,False
1952,912.0,8-3,False
1953,730.0,7-3,False
1954,241.0,2-4,False
1955,310.0,5-4,False
1956,677.0,3-1,False
1957,593.0,2-2,False
1958,139.0,4-4,False
1959,325.0,1-3,False
1960,940.0,8-3,False
1961,219.0,1-3,False
1962,86.0,8-4,False
1963,75.0,4-4,False
1964,449.0,3-4,False
1965,254.0,2-1,False
1966,366.0,7-1,False
1967,306.0,4-3,False
1968,763.0,1-1,False
1969,168.0,1-4,False
1970,86.0,8-4,False
1971,242.0,2-4,False
1972,725.0,5-1,False
1973,292.0,3-4,False
1974,306.0,2-3,False
1975,105.0,8-4,False
1976,1138.0,7-2,False
1977,310.0,2-4,False
1978,136.0,3-2,False
1979,214.0,3-4,False
1980,148.0,4-2,False
1981,350.0,5-4,False
1982,242.0,7-4,False
1983,332.0,4-1,False
1984,304.0,7-1,False
1985,223.0,6-3,False
1986,88.0,8-4,False
1987,292.0,6-2,False
1988,240.0,2-1,False
1989,250.0,2-4,False
1990,303.0,4-3,False
1991,167.0,1-4,False
1992,1137.0,2-2,False
1993,1109.0,2-2,False
1994,798.0,1-2,False
1995,169.0,1-4,False
1996,263.0,2-1,False
1997,205.0,8-2,False
1998,542.0,6-2,False
1999,629.0,5-2,False
2000,136.0,3-2,False
2001,242.0,2-4,False
2002,1390.0,2-2,False
2003,167.0,1-4,False
2004,681.0,1-4,False
2005,95.0,5-3,False
2006,276.0,3-2,False
2007,290.0,3-1,False
2008,122.0,5-1,False
2009,785.0,8-4,False
2010,240.0,8-2,False
2011,483.0,6-4,False
2012,376.0,1-2,False
2013,313.0,7-3,False
2014,462.0,4-1,False
2015,136.0,4-2,False
2016,417.0,3-2,False
2017,227.0,6-3,False
2018,140.0,8-1,False
2019,231.0,8-2,False
2020,821.0,1-2,False
2021,59.0,2-2,False
2022,75.0,4-4,False
2023,300.0,7-1,False
2024,227.0,6-3,False
2025,243.0,7-4,False
2026,219.0,5-3,False
2027,786.0,6-2,False
2028,184.0,8-3,False
2029,152.0,4-2,False
2030,793.0,6-2,False
2031,227.0,3-3,False
2032,305.0,4-3,False
2033,169.0,6-4,False
2034,95.0,5-3,False
2035,257.0,4-2,False
2036,370.0,2-1,False
2037,291.0,3-4,False
2038,77.0,4-4,False
2039,1002.0,3-2,False
2040,290.0,7-1,False
2041,562.0,1-2,False
2042,447.0,4-1,False
2043,199.0,2-2,False
2044,177.0,5-3,False
2045,227.0,1-3,False
2046,306.0,7-3,False
2047,171.0,6-4,False
2048,743.0,8-3,False
2049,303.0,6-3,False
2050,286.0,7-1,False
2051,230.0,1-1,False
2052,573.0,4-2,False
2053,126.0,5-1,False
2054,242.0,8-2,False
2055,136.0,4-2,False
2056,586.0,1-2,False
2057,622.0,1-1,False
2058,317.0,4-3,False
2059,86.0,8-4,False
2060,332.0,2-3,False
2061,281.0,3-2,False
2062,420.0,6-1,False
2063,839.0,2-1,False
2064,941.0,6-2,False
2065,141.0,4-2,False
2066,1005.0,2-3,False
2067,172.0,1-4,False
2068,188.0,2-4,False
2069,201.0,3-4,False
2070,1338.0,2-2,False
2071,287.0,7-1,False
2072,248.0,1-3,False
2073,329.0,6-3,False
2074,606.0,1-2,False
2075,856.0,6-1,False
2076,433.0,6-1,False
2077,113.0,8-4,False
2078,60.0,2-3,False
2079,1377.0,2-2,False
2080,251.0,3-3,False
2081,1261.0,5-2,False
2082,125.0,3-2,False
2083,247.0,2-1,False
2084,178.0,7-2,False
2085,-24.0,5-1,False
2086,72.0,5-1,False
2087,305.0,2-2,False
2088,216.0,7-1,False
2089,320.0,7-1,False
2090,75.0,4-4,False
2091,1135.0,7-2,False
2092,73.0,4-4,False
2093,436.0,7-2,False
2094,86.0,8-4,False
2095,1041.0,8-3,False
2096,247.0,5-4,False
2097,243.0,7-4,False
2098,381.0,5-2,False
2099,493.0,7-3,False
2100,257.0,2-1,False
2101,1213.0,4-1,False
2102,249.0,8-2,False
2103,214.0,6-3,False
2104,248.0,5-4,False
2105,1219.0,4-1,False
2106,999.0,2-3,False
2107,258.0,6-4,False
2108,227.0,1-3,False
2109,251.0,3-3,False
2110,221.0,2-4,False
2111,987.0,2-3,False
2112,165.0,1-4,False
2113,1035.0,8-3,False
2114,1024.0,2-3,False
2115,13068.0,7-4,False
2116,350.0,8-3,False
2117,558.0,7-3,False
2118,243.0,7-4,False
2119,218.0,1-3,False
2120,227.0,1-3,False
2121,1087.0,2-2,False
2122,485.0,6-2,False
2123,226.0,1-3,False
2124,287.0,6-1,False
2125,105.0,7-3,False
2126,167.0,6-4,False
2127,241.0,7-4,False
2128,324.0,4-3,False
2129,287.0,5-2,False
2130,227.0,1-3,False
2131,242.0,2-4,False
2132,136.0,3-2,False
2133,227.0,1-3,False
2134,1024.0,8-3,False
2135,574.0,6-2,False
2136,215.0,3-4,False
2137,172.0,1-4,False
2138,228.0,1-3,False
2139,86.0,8-4,False
2140,242.0,7-4,False
2141,215.0,6-3,False
2142,308.0,2-3,False
2143,1222.0,7-3,False
2144,736.0,6-2,False
2145,1130.0,7-3,False
2146,356.0,1-3,False
2147,243.0,5-4,False
2148,159.0,5-2,False
2149,362.0,5-3,False
2150,227.0,1-3,False
2151,1275.0,2-2,False
2152,167.0,1-4,False
2153,76.0,4-4,False
2154,500.0,3-1,False
2155,193.0,5-1,False
2156,318.0,7-4,False
2157,328.0,7-1,False
2158,291.0,3-4,False
2159,147.0,8-1,False
2160,184.0,2-2,False
2161,638.0,5-2,False
2162,170.0,6-4,False
2163,123.0,5-1,False
2164,76.0,4-4,False
2165,753.0,2-3,False
2166,1315.0,2-2,False
2167,225.0,1-3,False
2168,122.0,5-1,False
2169,845.0,5-2,False
2170,167.0,6-4,False
2171,227.0,3-3,False
2172,75.0,4-4,False
2173,226.0,3-3,False
2174,247.0,7-1,False
2175,642.0,6-2,False
2176,242.0,2-4,False
2177,244.0,7-4,False
2178,242.0,2-4,False
2179,86.0,8-4,False
2180,858.0,3-3,False
2181,216.0,6-3,False
2182,169.0,1-4,False
2183,572.0,1-2,False
2184,75.0,4-4,False
2185,141.0,4-2,False
2186,219.0,6-3,False
2187,587.0,1-2,False
2188,173.0,6-4,False
2189,837.0,8-3,False
2190,211.0,3-4,False
2191,229.0,6-3,False
2192,351.0,3-3,False
2193,242.0,7-4,False
2194,79.0,7-2,False
