episode,total_reward,x_pos,time,flag_get,loss,epsilon,steps,course,time
3530,435.0,722,0,False,0,0.5765199999999999,8018,1-1,2025-12-10 07:07:01.241917
3531,286.0,295,392,False,0,0.5764,165,1-1,2025-12-10 07:07:01.644591
3532,279.0,297,393,False,0,0.57628,157,1-1,2025-12-10 07:07:02.006481
3533,740.0,688,357,False,0,0.57616,867,1-1,2025-12-10 07:07:04.045485
3534,294.0,307,394,False,0,0.57604,119,1-1,2025-12-10 07:07:04.321829
3535,297.0,306,393,False,0,0.57592,143,1-1,2025-12-10 07:07:04.679102
3536,292.0,302,394,False,0,0.5758,121,1-1,2025-12-10 07:07:04.957736
3537,438.0,722,0,False,0,0.57568,8018,1-1,2025-12-10 07:07:23.998335
3538,269.0,284,392,False,0,0.57556,177,1-1,2025-12-10 07:07:24.429739
3539,775.0,722,355,False,0,0.57544,909,1-1,2025-12-10 07:07:26.588804
3540,706.0,663,373,False,0,0.57532,543,1-1,2025-12-10 07:07:27.862684
3541,287.0,298,393,False,0,0.5751999999999999,141,1-1,2025-12-10 07:07:28.197488
3542,428.0,722,0,False,0,0.57508,8018,1-1,2025-12-10 07:07:47.265422
3543,774.0,706,382,False,0,0.5749599999999999,377,1-1,2025-12-10 07:07:48.142723
3544,285.0,302,393,False,0,0.57484,139,1-1,2025-12-10 07:07:48.477929
3545,267.0,284,392,False,0,0.5747199999999999,169,1-1,2025-12-10 07:07:48.868326
3546,761.0,722,345,False,0,0.5746,1107,1-1,2025-12-10 07:07:51.490352
3547,986.0,1126,49,False,0,0.57448,7019,1-1,2025-12-10 07:08:08.096346
3548,273.0,286,392,False,0,0.57436,161,1-1,2025-12-10 07:08:08.490808
3549,427.0,722,0,False,0,0.57424,8018,1-1,2025-12-10 07:08:27.514810
3550,298.0,307,393,False,0,0.57412,147,1-1,2025-12-10 07:08:27.861673
3551,776.0,722,358,False,0,0.5740000000000001,841,1-1,2025-12-10 07:08:29.893106
3552,411.0,722,0,False,0,0.57388,8018,1-1,2025-12-10 07:08:48.979921
3553,301.0,310,393,False,0,0.57376,145,1-1,2025-12-10 07:08:49.317285
3554,773.0,709,369,False,0,0.5736399999999999,637,1-1,2025-12-10 07:08:50.834681
3555,1034.0,1125,90,False,0,0.57352,6215,1-1,2025-12-10 07:09:05.512480
3556,428.0,722,0,False,0,0.5734,8018,1-1,2025-12-10 07:09:24.530546
3557,290.0,299,393,False,0,0.57328,155,1-1,2025-12-10 07:09:24.893847
3558,285.0,295,392,False,0,0.57316,159,1-1,2025-12-10 07:09:25.266579
3559,417.0,722,0,False,0,0.57304,8018,1-1,2025-12-10 07:09:44.460465
3560,294.0,302,393,False,0,0.5729200000000001,149,1-1,2025-12-10 07:09:44.809427
